customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5855-CUST,Female,0,Yes,No,11,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),44.53,478.69,Yes
5856-CUST,Female,1,Yes,No,40,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),118.77,4601.34,No
5857-CUST,Female,0,Yes,No,64,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.46,2475.69,Yes
5858-CUST,Male,0,Yes,No,62,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.3,3077.12,Yes
5859-CUST,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.69,3085.01,No
5860-CUST,Male,1,No,Yes,46,No,No,DSL,No internet service,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),28.97,1302.41,No
5861-CUST,Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,47.9,306.96,Yes
5862-CUST,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,79.35,2247.89,No
5863-CUST,Female,0,No,No,10,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,19.24,190.0,Yes
5864-CUST,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),67.31,1023.27,No
5865-CUST,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,85.26,2194.47,No
5866-CUST,Male,0,No,No,26,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.43,1143.78,No
5867-CUST,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,106.85,5447.08,Yes
5868-CUST,Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,46.28,2991.32,No
5869-CUST,Female,0,No,No,46,Yes,Yes,No,No,No,No,Yes,No,No internet service,One year,No,Electronic check,111.03,4694.12,No
5870-CUST,Male,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,102.99,1774.96,Yes
5871-CUST,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.81,2219.82,No
5872-CUST,Male,0,No,No,30,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,24.42,727.9,Yes
5873-CUST,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,21.22,307.36,No
5874-CUST,Male,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,97.15,3853.1,No
5875-CUST,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,75.32,1927.63,No
5876-CUST,Male,0,Yes,No,60,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.12,2090.87,No
5877-CUST,Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,34.74,799.27,No
5878-CUST,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.54,1463.92,Yes
5879-CUST,Female,0,No,Yes,43,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),26.84,1118.04,No
5880-CUST,Male,1,No,No,28,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),88.51,2373.45,No
5881-CUST,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,114.81,108.37,Yes
5882-CUST,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,60.23,280.55,Yes
5883-CUST,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,106.69,838.68,Yes
5884-CUST,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,51.37,704.34,No
5885-CUST,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.18,2427.98,No
5886-CUST,Male,0,No,No,1,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),52.1,51.08,Yes
5887-CUST,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Mailed check,39.3,78.15,Yes
5888-CUST,Male,0,Yes,No,51,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,42.13,1957.59,No
5889-CUST,Male,0,No,No,54,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.33,4537.76,Yes
5890-CUST,Female,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,106.21,5143.58,Yes
5891-CUST,Male,0,No,Yes,71,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.87,3790.18,No
5892-CUST,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.31,3030.14,Yes
5893-CUST,Male,1,Yes,No,38,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.29,1275.31,No
5894-CUST,Male,0,Yes,No,42,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.17,3610.35,No
5895-CUST,Male,0,Yes,No,12,Yes,No phone service,No,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),27.06,306.86,No
5896-CUST,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,36.21,1205.13,Yes
5897-CUST,Male,0,Yes,No,54,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.59,3135.23,No
5898-CUST,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.01,867.02,No
5899-CUST,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,109.41,1348.85,No
5900-CUST,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Electronic check,68.23,4093.08,No
5901-CUST,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),47.1,1106.57,No
5902-CUST,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,32.16,687.51,No
5903-CUST,Male,0,No,No,21,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),35.3,717.74,No
5904-CUST,Female,1,No,No,44,Yes,No,No,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,92.48,4000.68,No
5905-CUST,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),107.91,740.29,Yes
5906-CUST,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,83.73,5111.99,No
5907-CUST,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,54.41,3363.8,No
5908-CUST,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,44.62,2016.86,No
5909-CUST,Male,1,No,No,20,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,67.69,1289.53,No
5910-CUST,Male,0,No,Yes,31,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.73,1408.78,Yes
5911-CUST,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.55,2961.42,No
5912-CUST,Male,1,No,No,43,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Mailed check,19.14,749.32,No
5913-CUST,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,108.01,4301.42,Yes
5914-CUST,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),78.01,3713.91,No
5915-CUST,Male,0,No,Yes,10,No,No,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,67.97,620.67,Yes
5916-CUST,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,66.97,1109.29,No
5917-CUST,Female,0,No,No,10,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.03,906.68,Yes
5918-CUST,Male,0,Yes,No,26,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,73.76,1826.6,No
5919-CUST,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.39,3166.23,Yes
5920-CUST,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.3,5919.61,Yes
5921-CUST,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.26,5144.42,No
5922-CUST,Male,1,Yes,No,28,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),74.32,1959.11,No
5923-CUST,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),77.59,1408.57,No
5924-CUST,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,87.83,2272.15,Yes
5925-CUST,Female,0,Yes,Yes,8,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Two year,No,Mailed check,66.17,485.81,No
5926-CUST,Female,0,No,Yes,60,No,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,110.12,6140.68,Yes
5927-CUST,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Electronic check,73.45,4247.93,No
5928-CUST,Male,0,Yes,No,70,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,112.27,7826.83,No
5929-CUST,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,99.96,379.55,Yes
5930-CUST,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,55.06,767.24,No
5931-CUST,Male,0,Yes,No,56,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,85.72,4519.69,Yes
5932-CUST,Female,0,Yes,No,4,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,91.13,330.41,No
5933-CUST,Female,0,No,Yes,19,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Electronic check,65.71,1149.89,No
5934-CUST,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),90.06,253.64,Yes
5935-CUST,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,42.57,2336.03,No
5936-CUST,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.48,1537.03,Yes
5937-CUST,Female,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,83.66,2959.33,No
5938-CUST,Male,0,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,67.25,4195.1,No
5939-CUST,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,57.1,3667.16,No
5940-CUST,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,24.8,518.86,No
5941-CUST,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.36,1447.86,Yes
5942-CUST,Male,0,Yes,Yes,67,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),41.25,2717.28,No
5943-CUST,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.49,532.01,Yes
5944-CUST,Female,0,Yes,No,66,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,98.8,5995.66,No
5945-CUST,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,69.82,2927.94,No
5946-CUST,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,77.07,2076.05,No
5947-CUST,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Electronic check,72.2,761.74,Yes
5948-CUST,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.93,3995.51,No
5949-CUST,Male,0,No,No,57,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.47,3339.37,Yes
5950-CUST,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),54.32,50.18,Yes
5951-CUST,Male,0,Yes,Yes,0,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.49,0.0,Yes
5952-CUST,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,56.1,2912.78,Yes
5953-CUST,Male,0,No,Yes,33,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.53,1916.1,No
5954-CUST,Female,0,No,Yes,63,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.53,2069.21,Yes
5955-CUST,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.37,6406.25,Yes
5956-CUST,Female,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),96.91,962.87,Yes
5957-CUST,Male,0,Yes,Yes,49,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,92.66,4296.17,Yes
5958-CUST,Female,0,Yes,Yes,20,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),106.61,2105.9,No
5959-CUST,Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,19.89,176.9,Yes
5960-CUST,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,19.83,1330.88,Yes
5961-CUST,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),117.66,1449.92,Yes
5962-CUST,Female,0,No,No,39,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,37.59,1370.12,No
5963-CUST,Female,0,Yes,No,29,Yes,No,No,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.5,2841.5,Yes
5964-CUST,Male,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),99.05,6933.13,No
5965-CUST,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),71.02,915.05,No
5966-CUST,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,22.39,1094.46,No
5967-CUST,Female,0,Yes,No,16,No,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),38.97,623.42,No
5968-CUST,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.78,1458.88,Yes
5969-CUST,Male,0,Yes,No,21,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,97.4,1873.72,Yes
5970-CUST,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,69.35,3427.48,No
5971-CUST,Female,0,No,Yes,31,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,118.62,3517.01,No
5972-CUST,Male,0,Yes,No,54,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),72.74,3840.24,Yes
5973-CUST,Male,0,Yes,No,21,Yes,No,No,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),29.52,599.18,No
5974-CUST,Male,0,No,No,37,No,No,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),28.25,946.1,No
5975-CUST,Male,0,No,No,49,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),71.44,3224.05,No
5976-CUST,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,77.57,4567.0,No
5977-CUST,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.81,1405.37,No
5978-CUST,Female,0,No,No,7,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),33.64,221.57,Yes
5979-CUST,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,111.35,6756.74,No
5980-CUST,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.14,4061.28,Yes
5981-CUST,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.03,68.69,Yes
5982-CUST,Female,0,Yes,No,44,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.14,4127.49,Yes
5983-CUST,Female,1,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,71.76,3198.53,No
5984-CUST,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),83.81,2732.4,No
5985-CUST,Male,0,Yes,Yes,16,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),22.05,349.56,No
5986-CUST,Female,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),62.62,2364.18,No
5987-CUST,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),66.27,1880.81,Yes
5988-CUST,Male,0,No,No,51,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.07,1426.54,No
5989-CUST,Male,1,No,No,19,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),112.81,2122.7,Yes
5990-CUST,Female,0,No,Yes,35,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,19.21,647.12,No
5991-CUST,Male,0,No,No,65,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,27.56,1637.91,Yes
5992-CUST,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,76.02,3316.57,Yes
5993-CUST,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,18.44,50.02,No
5994-CUST,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),119.35,5277.95,No
5995-CUST,Female,0,No,No,54,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,21.04,1128.86,Yes
5996-CUST,Male,0,Yes,Yes,58,No,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),82.34,4561.7,No
5997-CUST,Female,0,No,No,41,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,54.88,2047.56,No
5998-CUST,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,No,Mailed check,29.48,26.86,No
5999-CUST,Female,0,Yes,No,45,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),106.04,4647.34,No
6000-CUST,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,73.69,70.64,Yes
6001-CUST,Male,0,Yes,Yes,49,Yes,No,No,No,No,No internet service,No,Yes,No,One year,No,Mailed check,86.46,4044.01,No
6002-CUST,Male,0,Yes,No,0,Yes,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,98.2,0.0,Yes
6003-CUST,Female,0,No,No,12,Yes,No,DSL,No,No internet service,No,Yes,No,No,One year,No,Mailed check,74.31,864.65,No
6004-CUST,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.73,2801.96,No
6005-CUST,Female,1,No,No,21,No,Yes,No,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),49.84,1046.27,No
